<div>存在</div>,そんざい,[0],[名•自動3]存在,△存在を認める。/承认存在。,,,[sound:存在.mp3],,
<div>損失</div>,そんしつ,[0],[名•自他動3]损失,<div>△損失を補償する。/补偿损失。</div>,,,[sound:損失.mp3],,
<div>存じる/存ずる</div>,ぞんじる/ぞんずる,③[0],<div>[他動2] (「思う」「考える」的自谦语）想，打箅，认为；（「知る」的自谦语）知道，认识</div>,<div>△その製品が環境に優しいと存じます。/我认为那个产品对环境很好。</div><div>△失敗したが、王さんはすごく頑張ったと存じます。/虽然失敗了，但是我知道小王已经很努力了。</div>,,,[sound:存ずる.mp3],,
<div>大〜</div>,だい〜,,[接頭]大······,△大規模/大規模,,,,,
<div>体育</div>,たいいく,①,[名]体育,△体育大会/体育大会,,,[sound:体育.mp3],,
<div>第一</div>,だいいち,①,<div>[名•副]首要，首先;最优秀;第一</div>,△第一段階/第一阶段,,,[sound:第一.mp3],,
<div>大会</div>,たいかい,[0],[名]大会,△大会を開く。/开大会。&nbsp;,,,[sound:大会.mp3],,
<div>大学院</div>,だいがくいん,[0]&nbsp;,[名]研究生院,△大学院に進学した。/到研究生院深造。&nbsp;,,,[sound:大学院.mp3],,
<div>大気</div>,たいき,①,[名]大气,△大気汚染/大气污染,,,[sound:大気.mp3],,
<div>退勤</div>,たいきん,[0],[名•自動3]下班,△午後5時に退勤する。/下午五点下班。,出勤（しゅっきん）[0] [名•自動3]出勤,上班,,[sound:退勤.mp3],,
<div>代金</div>,だいきん,[0]①,[名]货款,△代金を払う。/付款。,,,[sound:代金.mp3],,
<div>大工</div>,だいく,①,[名]木匠，木工,△日曜大工/业余木匠,,,[sound:大工.mp3],,
<div>&nbsp;退屈</div>,たいくつ,[0],<div>[名•ナ形•自動3]无聊，闷得慌;厌倦</div>,△退屈な生活/无聊的生活,<div>つまらない③[イ形]没趣的：没有价值的：无用的</div>,,[sound:退屈.mp3],,
<div>体験</div>,たいけん,[0],<div>[名•他動3]体验，（亲身)经验</div>,△貴重な体験/宝贵的体验&nbsp;,,,[sound:体験.mp3],,
<div>大根</div>,だいこん,[0],[名]萝卜,△大根足/(女人的）粗腿,,,[sound:大根.mp3],,
<div>滞在</div>,たいざい,[0],[名•自動3]逗留，旅居,△日本に滞在している。/旅居在日本。,,,[sound:滞在.mp3],,
<div>対策</div>,たいさく,[0],[名]对策,<div>△地震対策/抗震措施.</div><div>△有効な対策を立てる。/制定有效对策。</div>,,,[sound:対策.mp3],,
<div>たいした</div>,たいした,①,<div>[連体]非常，了不起（下接否定)没有什么了不起</div>,△たいした発明/了不起的发明,,たいしたことはない。/没什么了不起。,[sound:baidu-88ffd4e2-3f766348-0c2f1650-c549b83b-a262d760.mp3],,
<div>たいして</div>,たいして,①,[副](后接否定）并不……,<div>△今日はたいして寒くないのに、体が 振るっている。/今天并不冷，身体却在发抖。</div><div>△たいして難しくない質問/并不难的问題</div>,<div>△それほど[0][副]那样地，那么地；（后接否定）并非那么地……</div><div>△そんなに[0][副]那样地，那么地（后接否</div><div>定）并非那么地……</div>,,[sound:baidu-edb74238-3fd3596e-c3b3808c-9c9dec8c-f31fc66a.mp3],,
<div>体重</div>,たいじゅう,[0],[名]体重,△体重を測る。/量体重。,,,[sound:体重.mp3],,
対象,たいしょう,[0],[名]对象,△研究の対象/研究对象,,,[sound:対象.mp3],,
<div>対照</div>,たいしょう,[0],<div>[名.他動3]明显的差別;相互对照</div>,△原稿と対照する。/与原稿对照。,対比(たいひ）[0][名•他動3]对照，对比,,[sound:対照.mp3],,
<div>大小</div>,だいしょう,①,[名]大与小,△あの会社の規模の大小を調べる。/调查那<div>家公司的规模大小。</div>,,,[sound:大小.mp3],,
<div>退職</div>,たいしょく,[0],[名•自動3]退职,△定年退職/退休,,,[sound:退職.mp3],,
<div>大臣</div>,だいじん,①,[名]大臣,<div>△外務大臣/外交大臣</div><div>△総理大臣/总理大臣</div>,,,[sound:J43630.mp3],,
<div>対する</div>,たいする,③,<div>[自動3]面对；对待；对抗;对于</div>,△目上の人に対する態度/对待上级的态度,,,[sound:対する.mp3],,
<div>体積</div>,たいせき,①,[名]体积,,<div><font face="Helvetica Neue" size="3"><span style="-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);">△面積（めんせき）①[名]面积，大小</span></font></div><div><font face="Helvetica Neue" size="3"><span style="-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);">△容積（ようせき）①[名]容积</span></font></div>,,[sound:体積.mp3],,
<div>体調</div>,たいちょう,[0],[名]身体状况,△体調が悪い。/身体不舒服。,<div>△具合（ぐあい）[0][名](机械运转的）情况，样子;（健康的）状况;方便，合适</div><div>△调子（ちょうし)[0][名]语调，声调;状态，情形;势头，劲头&nbsp;</div>,,[sound:体調.mp3],,
<div>態度</div>,たいど,①,[名]态度,△あいまいな態度/暧昧的态度&nbsp;,,,[sound:態度.mp3],,
<div>大統領</div>,だいとうりょう,③,[名]总统,△大統領の選挙/总统选举&nbsp;,,,[sound:大統領.mp3],,
<div>代表</div>,だいひょう,[0],[名•他動3]代表,△代表になる。/当代表。,,,[sound:代表.mp3],,
<div>time</div>,タイム,①,[名]时间,△ランチタイム/午餐时间,時間（じかん）[0][名]时间，小时数,,[sound:タイム.mp3],,
<div>対面</div>,たいめん,[0],<div>[名•自動3]会面，见面；面对面</div>,△初対面の挨拶/初次见面的寒暄&nbsp;,,,[sound:対面.mp3],,
<div>tire</div>,タイヤ,[0],[名]轮胎，车胎,,<div>△空気入れ（くうきいれ）③[名]打气筒</div><div>△ハンドル(handle)[0][名]把手，方向盘</div>,,[sound:タイヤ.mp3],,
<div>平ら</div>,たいら,[0],[ナ形]平，平坦,△平らな道/平坦的道路,,,[sound:平ら.mp3],,
大陸,たいりく,[0],[名]大陆,,,,[sound:大陸.mp3],,
<div>大量</div>,たいりょう,[0],[名•ナ形]大量，多量,△大量の品物/大量的物品,少量（しょうりょう）③[0][名]少量，少许,,[sound:大量.mp3],,
<div>体力</div>,たいりょく,①,[名]体力,△体力を鍛える方法/锻炼体力的方法,,,[sound:体力.mp3],,
<div>download</div>,ダウンロード,④,<div>[名•他動3]下载</div>,△音楽をダウンロードする。/下载音乐。,<div>アップロード(upload)④[名•他動3]上传</div>,,[sound:baidu-8717c0b2-23250303-d89bff73-fd0e5529-dfaff4a2.mp3],,
<div>絶えず</div>,たえず,①,[副]不断地,总是,<div>△絶えず熱心に勉強する。/不断地努力学习。</div>,,,[sound:絶えず.mp3],,
<div>towel</div>,タオル,①,[名]毛巾,△タオルを絞る./拧干毛巾,,,[sound:タオル.mp3],,
<div>だが</div>,だが,①,[接]但是，可是,<div>△少しだがどうぞ受け取ってください。/虽然不多，但是请收下。</div>,,,[sound:baidu-db340459-f3277b03-e9f4d830-122f8d63-a0ec9387.mp3],,
<div>高まる</div>,たかまる,③,[自動1]高涨;提高,△気分が高まる。/情绪高涨。,,,[sound:高まる.mp3],,
<div>高める</div>,たかめる,③,[他動2]提高,△生活水準を高める。/提高生活水平。&nbsp;,,,[sound:高める.mp3],,
<div>宝</div>,たから,③,[名]财富，宝物;钱财,<div><div>△子どもは社会の宝だ。/孩子是社会的财富。</div></div><div>△お宝がなくて困っている。/没钱很为难。</div>,,,[sound:宝.mp3],,
宝物,たからもの,[0]④⑤③,[名]宝物,宝贝,,,,[sound:宝物.mp3],,
<div>宅</div>,たく,[0],<div>[名]家，住所；（「お宅」的形式)您，您的家</div>,△先生のお宅/老师的家&nbsp;,,,[sound:宅.mp3],,
<div>&nbsp;抱く</div>,だく,[0],[他動1]抱，搂,△子どもを抱く。/抱孩子。,,,[sound:baidu-b0126c70-7b6f7738-e6c5bab1-b1f0eb6b-f4a7ff5f.mp3],,
<div>宅配便</div>,たくはいびん,[0],[名]送货上门,<div>△宅配便サービス/送货上门服务</div><div>△宅配便が届く。/包裹送到家了。</div>,宅配（たくはい)•[0][名•他動3]宅配，送到家里，送货上门&nbsp;,,[sound:baidu-b91d3ac2-be9dd707-0e081508-2382f80a-d93a3d5d.mp3],,
<div>確かめる</div>,たしかめる,④,<div>[他動2]弄清，确认</div>,△真相を確かめる。/确认真相。&nbsp;,,,[sound:確かめる.mp3],,
<div>多少</div>,たしょう,[0],[名•副]多少;稍微,△多少知っている。/稍微知道ー些。&nbsp;,,,[sound:多少.mp3],,
<div>互いに</div>,たがいに,[0],[副]互相，相互,<div>△互いに助け合うことが大切だ。/互相帮助是很重要的。</div>,,,[sound:baidu-8b7865e2-de12d407-d767ad49-c78bbd91-cf5f26bd.mp3],,
<div>ただ</div>,ただ,①,[接]但是，然而,<div>△この子は賢いが、ただ少し悪戯だ。/这个孩子很聪明，就是有ー些淘气。</div>,,,[sound:baidu-1a7f28c0-48b47259-68efa66a-7470fc42-b9f1bfb2.mp3],,
<div>戦う/闘う</div>,たたかう,[0],<div>[自動1]战斗；与<span class="Apple-tab-span" style="white-space: pre"> </span>作斗争；比赛</div>,△敵と戦う。/和敌人作战。,,,[sound:戦う.mp3],,
<div>叩く</div>,たたく,②,[他動1]敲打;攻击，指责,<div>△太鼓を叩く。/打鼓。</div><div>△マスコミに叩かれる。/受到媒体的抨击。</div>,,,[sound:叩く.mp3],,
<div>ただし</div>,ただし,①,[接]但，但是,<div>△入場券がなくても大丈夫だ。ただし、身分証明書が必要だ。/没有入场券也没关系，但是需要身份证明。</div>,,,[sound:baidu-270e2249-b25172da-eb18df76-a8fb99da-5007774c.mp3],,
<div>畳む</div>,たたむ,[0],[他動1]叠，折;合上；关闭,<div>△布団を畳む。/叠被褥。</div><div>△店を畳む。/关张。</div>,,,[sound:畳む.mp3],,
<div>立ち上がる</div>,たちあがる,④[0],<div>[自動1]站起来;恢复，重振</div>,<div>△椅子から立ち上がる。/从椅子上站起来。</div><div>△貧困から立ち上がる。/从贫困中重新站起来。</div>,,,[sound:立ち上がる.mp3],,
<div>立場</div>,たちば,①③,[名]立足地;处境;立场,<div>△困難な立場にある。/身处困难的处境。</div><div>△立場を明らかにする。/表明立场。</div>,,,[sound:立場.mp3],,
<div>立ち寄る</div>,たちよる,[0]③,<div>[自動1]靠近，走进;顺路到</div>,<div>△大阪に立ち寄る。/顺路到大阪。</div>,,,[sound:立ち寄る.mp3],,
<div>発つ</div>,たつ,①,[自動1]离开，出发,<div>△日本を発つ。/离开日本。</div><div>△旅に発つ。/出去旅行。</div>,経つ（たつ）①[自動1]过，时间流逝,,[sound:発つ.mp3],,
たった,たった,③[0],[副]只，仅,△たった三日間/仅仅三天,,,[sound:たった.mp3],,
<div>だって</div>,だって,①,[接•副]但是;……也，即便是……,<div>△「まだ書いてないの？」 「だって本当に暇がないんだ。」/“还没有写吗？”“可是真的没有时间啊。”</div><div>△わたしだって嫌なんだ。/即便是我也不喜欢。</div>,,,[sound:baidu-d132e058-68bde45a-f9324dfc-a929f4d3-c20be910.mp3],,
<div>〜建て</div>,〜だて,,[接尾]……层,△3階建ての別荘/三层楼的别墅,,,,,
<div>例える</div>,たとえる,③,[他動2]比喻，比作,<div>△美人を花に例える。/将美人比喻成花。</div><div>△人生は航海と例えられる。/人生被比作航海。</div>,例えば（たとえば）②[副]例如，比如&nbsp;,,[sound:例える.mp3],,
<div>谷</div>,たに,②,[名]谷，山谷,△山を越え谷を越える。/翻山越岭。,,,[sound:谷.mp3],,
<div>種</div>,たね,①,[名]种子;原因；素材,<div>△争いの種を撒く。/埋下纠纷的种子。</div><div>△ニュースの種/新闻素材</div>,,,[sound:baidu-8dc27788-036df4a5-5ae270f7-1ef01f4a-bacd2cea.mp3],,
<div>賴み</div>,たのみ,③[0]①,[名]请求，恳求,△頼みがある。/有事相求。,,,[sound:baidu-72138267-34a7bcdb-df8c5b7c-161ec8af-d43ccb79.mp3],,
<div>旅</div>,たび,②,[名]旅行，旅游,△旅に出る。/出去旅游。,,,[sound:旅.mp3],,
<div>ダブる</div>,ダブる,②,[自動1]重复，重叠,△ページがダブる。/页码重复了。,<div>ダブル（double)①[名]对，双，加倍双打&nbsp;</div>,,[sound:ダブる.mp3],,
玉,たま,②,[名]玉石;球形物体;宝贝&nbsp;,△掌中の玉/掌上明珠,玉に瑕。/白玉微瑕，美中不足。,,[sound:baidu-e37361ed-4ec509ea-d6570d0e-f9604fd3-21ee54f4.mp3],,
<div>騙す</div>,だます,②,[他動1]骗，欺骗;哄,△騙されやすい人/容易上电受骗的人,,,[sound:騙す.mp3],,
<div>たまたま</div>,たまたま,[0],[副]偶然,碰巧,<div>△たまたま駅前で友だちに会った。/偶然在站前遇上朋友了。</div>,,,[sound:baidu-05cfc4f4-e0e93042-76c342fe-6348989d-2d2ffec9.mp3],,
<div>溜まる</div>,たまる,[0],<div>[自動1]积存;攒钱；（事情）积压</div>,<div>△お金がなかなか溜まらない。/存不下钱来。</div><div>△仕事が溜まる。/工作积压。</div>,,,[sound:溜まる.mp3],,
<div>ため息</div>,ためいき,③,[名]叹气，长吁短叹,,,ため息をつく。/叹气。,[sound:baidu-24510f5b-f4c3004e-4add024a-ced9a3e7-706dc62d.mp3],,
<div>試しに</div>,ためしに,③,[副]尝试，试试,△試しにやってみる。/尝试ー下看看。,,,[sound:baidu-4517053f-aca67cb2-c9f3f5b5-5c77709b-6d4896b3.mp3],,
<div>貯める/溜める</div>,ためる,[0],<div>[他動2]积，蓄;积压;攒钱</div>,△お金を貯める。/攒钱。,,,[sound:溜める.mp3],,
<div>便り</div>,たより,①,[名]消息,信息;信,△家からの便り/家书，家信,,,[sound:便り.mp3],,
<div>団体</div>,だんたい,[0],[名]集闭，团体,△団体を解散する。/解散集团。&nbsp;,,,[sound:団体.mp3],,
<div>頼る</div>,たよる,②,[自動1]依靠，依赖,△親に頼って生活する。/靠父母生活。,,,[sound:頼る.mp3],,
<div>〜足らず</div>,〜たらず,,[接尾]……不足,<div>△千円足らずのお金/不足一千日币的钱</div><div>△10人足らずの会社/不到十个人的公司</div>,,,,,
<div>足りない</div>,たりない,,<div>[連語]不足,不够;头脑迟钝</div>,△栄養が足りない。/营养不足。,,,[sound:baidu-1bcbef49-9ce44fa9-7290315a-aa3ee7bc-ae1e044b.mp3],,
玉葱,たまねぎ,③,[名]洋葱,,,,[sound:玉葱.mp3],,
<div><div>足リる</div></div>,たりる,<div>[0]</div>,[自動2]足够;值得,△見るに足りる映画/值得ー看的电影,,,[sound:足りる.mp3],,
<div>単位</div>,たんい,①,<div>[名](计算中使用的）单位;学分</div>,<div>△単位を落とす。/没取得学分。</div>,,,[sound:単位.mp3],,
<div>段階</div>,だんかい,[0],[名]阶段,步骤；等级,△予備的段階/预备阶段,,,[sound:段階.mp3],,
<div>短気</div>,たんき,①,[名•ナ形]性情急躁,△短気な性格/急性子,,短気は損気。/急性子吃亏。,[sound:短気.mp3],,
<div>短期</div>,たんき,①,[名]短期,,<div>長期（ちょうき）①[名]长期</div>,,[sound:短期.mp3],,
<div>男子</div>,だんし,①,[名]男孩子;男子,男性,△男子学生/男学生,,,[sound:男子.mp3],,
<div>短所</div>,たんしょ,①,[名]短处，缺点,,長所（ちょうしょ）①[名]长处，优点&nbsp;,,[sound:短所.mp3],,
<div>団地</div><!--anki-->,だんち,[0],[名]住宅区,△住宅団地/（集中建立的）住宅区,,,[sound:団地.mp3],,
<div>断定</div>,だんてい,[0],[名•他動3]断定，判断,△まだ断定できない。/还不能断定.,,,[sound:断定.mp3],,
<div>担当</div>,たんとう,[0],<div>[名•他動3]担任,担当</div>,<div>△担当者/负责人</div>,,,[sound:担当.mp3],,
<div>単に</div>,たんに,①,[副]仅，只,<div>△単に言うだけでなく、やるのも大切だ。/不仅是说，做也是很重要的。</div>,,,[sound:単に.mp3],,
<div>担任</div>,たんにん,[0],<div>[名•他動3]担任，担当</div>,△担任教師/班主任,,,[sound:担任.mp3],,
<div>地域</div>,ちいき,①,[名]地域，地区,△地域の格差をなくす。/消除地区间的差距。,,,[sound:地域.mp3],,
<div>checkout</div>,チェックアウ卜,④,<div>[名•自動3]退房</div>,,<div>チェックイン（check in)④③[名•自動3]人住登记;飞机搭乘手续</div>,,[sound:チェックアウト.mp3],,
<div>ちかちか</div>,ちかちか,①②,<div>[副•自動3]闪烁，忽明忽暗；刺眼</div>,<div>△対向車のライトで目がちかちかする。/相向而行的车灯刺眼。</div>,,,[sound:ちかちか.mp3],,
<div>近々</div>,ちかぢか,[0]②,[副]不久，过几天,△近々行く予定だ。/准备过几天去。,,,[sound:baidu-b6fbb118-a457c591-42974aaf-9ab84eb5-f0240685.mp3],,
<div>近づく</div>,ちかづく,③[0],<div>[自動1]靠近；亲近；类似，相像</div>,△近づきにくい人/不易亲近的人,,,[sound:近づく.mp3],,
<div>近づける</div>,ちかづける,④[0],<div>[他動2]使挨近,使靠近;使亲近</div>,<div>△椅子をテープルに近づける。/把椅子靠近桌子。</div>,,,[sound:近づける.mp3],,
近寄る,ちかよる,[0][3],[自動1]靠近；亲近,△プールに近寄るな。/不要挨近游泳池。&nbsp;,,,[sound:近寄る.mp3],,
力いっぱい,<div>ちからいっぱい</div>,④,<div>[副]竭尽全力</div>,△力いっぱい働く。/尽力工作。,,,[sound:力いっぱい.mp3],,
<div>力強い</div>,ちからづよい,⑤,<div>[イ形]有信心，有仗恃;强有力</div>,<div>△彼がいるので力強い。/因为有他在，所以有信心。</div><div>△力強い呼びかけ/强有力的号召.</div>,,,[sound:力強い.mp3],,
<div>ticket</div>,チケット,①②,[名]票，券,,切符（きっぷ）[0][名]票，券,,[sound:チケット.mp3],,
<div>遅刻</div>,ちこく,[0],[名.自動3]迟到,△学校に遅刻した。/上学迟到了。,,,[sound:遅刻.mp3],,
<div>知識</div>,ちしき,①,[名]知识,<div>△語学の知識/语言学知识</div><div>△知識を深める。/加深知识。</div>,,,[sound:知識.mp3],,
<div>縮む</div>,ちぢむ,[0],[自動1]縮小;缩水;起皱,△セーターが縮む。/毛衣缩水。,<div>伸びる（のびる）②[自動2]长高；延长;展开&nbsp;</div>,,[sound:縮む.mp3],,
<div>縮める</div>,ちぢめる,[0],<div>[他動2]使缩短，使缩小;削减，减少</div>,<div>△距離を縮める。/缩短距离。</div><div>△文の長さを3分の1に縮める。/把文章缩短为三分之一。</div>,<div>伸ばす（のばす）②[他動1]使伸开，使延伸;发展，扩大&nbsp;</div>,,[sound:縮める.mp3],,
<div>地方</div>,ちほう,①②,<div>[名]地区；(相对于中央)地方，外地&nbsp;</div>,<div>△関東地方/关东地区。</div><div>△地方の欠が東京にてくる。/外地的人来到东京。</div>,,,[sound:baidu-7c556ef0-824bc0a9-638c9452-6a98b18f-78e5d2c8.mp3],,
地名,ちめい,[0],[名]地名,,,,[sound:地名.mp3],,
<div>chime</div>,チャイム,①,[名]打击乐器；门铃,<div>△ドアチャイム/门铃</div><div>△チャイムを鳴らす。/敲响门铃。</div>,,,[sound:チャイム.mp3],,
<div>茶の間</div>,ちゃのま,[0],<div>[名](临近厨房的）餐室;茶室</div>,△茶の間でお茶を飲む。/在茶室里喝茶。,,,[sound:茶の間.mp3],,
<div>chance</div>,チャンス,①,[名]机会，良机,△チャンスをつかむ。/抓住机会。,,,[sound:チャンス.mp3],,
<div>ちゃんと</div>,ちゃんと,[0],<div>[副•自動3]整齐;好好地；如期；确实;顺利</div>,<div>△ちゃんと仕事をする。/好好地工作。</div><div>△家貨は月々ちゃんと払っている。/每月按期交房租。</div><div>△それにはちゃんとした征拠がある。/那件事有确实的证据。</div>,,,[sound:ちゃんと.mp3],,
<div>中古</div>,ちゅうこ,①[0],[名]半旧半新,二手,<div>△中古品/旧货</div><div>△中古車/二手车</div>,新品（しんぴん）[0][名]新产品，新货,,[sound:中古.mp3],,
駐車,ちゅうしゃ,[0],[名•自動3]停车,△無料駐車場/免费停车场,,,[sound:駐車.mp3],,
昼食,ちゅうしょく,[0],[名]午饭,,,,[sound:昼食.mp3],,
<div>中年</div>,ちゅうねん,[0],[名]中年,△中年太り/中年发福,<div>年配（ねんぱい）[0][名]大致的年龄；中年</div><div>△青少年（せいしょうねん）③[名]靑少年</div><div>△老年（ろうねん）[0][名]老年&nbsp;</div>,,[sound:中年.mp3],,
<div>注文</div>,ちゅうもん,[0],<div>[名•他動3]定做,订购;要求</div>,△料理を注文する。/点菜。,,,[sound:注文.mp3],,
長〜,<div>ちょう〜</div>,,[接頭]长,△長男/长子,,,,,
<div>聴解</div>,ちょうかい,[0],<div>[名•他動3]听解，听カ和理解</div>,△聴解をテストする。/测试听解能力。,<div>△聴く（きく）[0] [他動1]倾听，侧耳倾听</div><div>△解く（とく）①[他動1]解开;解答;解除&nbsp;</div>,,[sound:baidu-b7af5718-6c86d564-28bba9f5-8e4513ce-bcb0732b.mp3],,
<div>長期</div>,ちょうき,①,[名]长期,△長期契約/长期合同,,,[sound:長期.mp3],,
<div>長距離</div>,ちょうきょり,③,[名]长途，长距离,△長距離バス/长途汽车,短距離（たんきょり）③[名]短距离&nbsp;,,[sound:長距離.mp3],,
<div>聴講</div>,ちょうこう,[0],[名•他動3]听讲，旁听,△聴講生/旁听生,,,[sound:聴講.mp3],,
<div>調査</div>,ちょうさ,①,[名•他動3]调査,△人口調査/人口调查&nbsp;,,,[sound:調査.mp3],,
<div>調子</div>,ちょうし,[0],[名]音调；语气；情况;势头,△体の調子/身体状况,,調子に乗る。/得意忘形。&nbsp;,[sound:調子.mp3],,
<div>長所</div>,ちょうしょ,①,[名]长处，优点,△人の長所を認める。/承认别人的长处。,,,[sound:長所.mp3],,
<div>長女</div>,ちょうじょ,①,[名]长女,,長男（ちょうなん）①③[名]长子,,[sound:長女.mp3],,
<div>頂上</div>,ちょうじょう,③,<div>[名]顶峰，山顶；极点，顶点</div>,△頂上に到着する。/到达山顶。,,,[sound:頂上.mp3],,
<div>調整</div>,ちょうせい,[0],[名•他動3]调整，调节,△価格を調整する。/调节价格。&nbsp;,,,[sound:調整.mp3],,
<div>調節</div>,ちょうせつ,[0],<div>[名•他動3]调节，调整</div>,△温度を調節する。/调节溫度。,,,[sound:調節.mp3],,
<div>頂戴</div>,ちょうだい,[0]③,<div>[名.他動3] (「もらう」的自谦语）领，接受；（「食べる」「飲む」的自谦语）吃，喝;请给</div>,<div>△賞状を頂戴した。/领到了奖状。</div><div>△十分頂戴しました。/已经吃饱喝足了。</div>,,,[sound:頂戴.mp3],,
<div>頂点</div>,ちょうてん,①,[名]顶点;极限,极点,△不満が頂点に達した。/不满达到了极限。,,,[sound:頂点.mp3],,
長男,ちょうなん,①③,[名]长子,,,,[sound:長男.mp3],,
<div>長方形</div>,ちょうほうけい,③[0],<div>[名]长方形，矩形</div>,,<div><font face="Helvetica Neue" size="3"><span style="-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);">△正方形（せいほうけい）③[名]正方形</span></font></div><div><font face="Helvetica Neue" size="3"><span style="-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);">△円形（えんけい）[0] [名]圆形</span></font></div><div><font face="Helvetica Neue" size="3"><span style="-webkit-text-size-adjust: auto; background-color: rgba(255, 255, 255, 0);">△三角形（さんかくけい/さんかっけい）③[名]三角形</span></font></div>,,[sound:長方形.mp3],,
<div>調味料</div>,ちょうみりょう,③,[名]调料,佐料,△調味料で調味する。/使用调料调味。,,,[sound:調味料.mp3],,
<div>貯金</div>,ちょきん,[0],<div>[名.自動3]存款;储蓄，存钱</div>,<div>△貯金を引き出す。/提取存款。</div><div>△毎月2万円ずつ貯金する。/每个月存两万日元。&nbsp;</div>,,,[sound:貯金.mp3],,
<div>直接</div>,ちょくせつ,[0],[名.副]直接,△彼に直接手渡す。/直接交给他。,間接（かんせつ）[0][名]间接,,[sound:直接.mp3],,
<div>著者</div>,ちょしゃ,①,[名]作者,△この小説の著者/这本小说的作者,,,[sound:著者.mp3],,
<div>散らかす</div>,ちらかす,[0]③,<div>[他動1]弄得乱七八糟;乱扔乱抛</div>,<div>△部屋を散らかす。/把屋子弄得乱七八糟。</div><div>△子どもがおもちゃを散らかす。/孩子乱扔玩具。</div>,,,[sound:散らかす.mp3],,
<div>治療</div>,ちりょう,[0],[名•他動3]治疗，医疗,△治療を受ける。/接受治疗。,,,[sound:治療.mp3],,
<div>散る</div>,ちる,[0],[自動1]凋谢;分散;零乱,<div>△霧が散る。/雾散。</div><div>△紙くずが散る。/到处都是碎纸。</div>,,,[sound:散る.mp3],,
<div>賃貸</div>,ちんたい,[0],[名•他動3]租赁，出租,△アパートを貨貸する。/出租公寓。,,,[sound:baidu-ddecd8d3-64bcb07d-ffdeb267-ed4fa056-a73f99e6.mp3],,
tour,ツアー,①,[名]旅游,,,,[sound:ツアー.mp3],,
<div>つい</div>,つい,①,<div>[副](表示时间、距离）就，方才;不知不觉，无意中</div>,<div>△ついこの間/就在前几天</div><div>△つい腹が立った。/不知不觉生起气来。</div>,,,[sound:つい.mp3],,
<div>ついでに</div>,ついでに,④[0],[副]顺便，顺手,<div>△庭のついでに部屋の掃除もする。/打扫院子的时候顺手打扫屋子。</div>,,,[sound:baidu-d8ef9aad-b9b5d831-f6c1e192-bbef66da-8e5673d2.mp3],,
<div>ついに</div>,ついに,①,[副]终于,最终；始终也(不）,<div>△何度も失敗したが、ついに成功した。/经过多次失敗终于成功了。</div><div>△彼は一生ついに結婚しなかった。/他一生始终也没有結婚。</div>,,,[sound:baidu-11c4e00d-fb018680-c2a3b6cb-666e05ae-98cb7be0.mp3],,
<div>twin room</div>,ツインルーム,④,[名]双人房,,<div>△シングルルーム（single room)⑤[名]单人房</div><div>△ツイン（twin)②[名]双胞胎;成对；双人房</div>,,[sound:baidu-2ff6eeb3-c32f4c66-12b64e50-d9acf722-4c58392e.mp3],,
<div>〜通</div>,〜つう,,<div>[接尾](书信或文件等)封,……件</div>,△診断書が2通ある。/有两封诊断书。,,,,,
<div>通過</div>,つうか,[0],<div>&nbsp;[名•自動3]通过,经过;驶过不停;通过</div>,<div>△次の駅は通過する。/下ー站不停车。</div><div>△試験を無事に通過した。/顺利通过了考试。</div>,,,[sound:通過.mp3],,
<div>通学</div>,つうがく,[0],[名•自動3]上学,△笛車で通学する。/坐电车上学。,,,[sound:通学.mp3],,
<div>通勤</div>,つうきん,[0],[名•自動3]通勤,上下班,<div>△毎日パスで通勤する。/每天乘坐公共汽车上下班。</div>,,,[sound:通勤.mp3],,
<div>通行人</div>,つうこうにん,[0],[名]行人,<div>△運転する時、通行人に注意してください。/驾驶时，请注意行人。</div><div>忍</div>,歩行者（ほこうしゃ）②[名]行人，步行,,[sound:通行人.mp3],,
通信,つうしん,<div>[0]</div>,[名•自動3]通信;通讯,△通信が絶える。/通信中断了。,,,[sound:通信.mp3],,
<div>通信販売</div>,つうしんはんばい,⑤,<div>[名]邮购，函售</div>,,<div>通販（つうはん）（「通信販売」の略）[0][名]邮购•闲售</div>,,[sound:baidu-126f6a5f-620004cb-7b557ec7-0244bf33-750e1571.mp3],,
<div>通知</div>,つうち,[0],[名•他動3]通知，告知,△通知を出す。/发出通知。,知らせ（しらせ）[0][名]通知,告知；消息,,[sound:通知.mp3],,
通帳,つうちょう,[0],[名]存折,,,,[sound:通帳.mp3],,
<div>通訳</div>,つうやく,①,<div>[名.他動3] (ロ头）翻译，ロ译</div>,<div>△英語を日本語に通訳する。/将英语翻译为日语.</div>,<div>翻訳（ほんやく）[0][名•他動3](笔译）翻译</div>,,[sound:通訳.mp3],,
<div>使い捨て</div>,つかいすて,[0],[名]一次性的,△使い捨ての食器/一次性餐具,,,[sound:使い捨て.mp3],,
<div>使い道</div>,つかいみち,[0],[名]用法;用途,<div>△使い道がある。/有用处。</div>,,,[sound:baidu-9e846839-2c668cdc-95c3e99e-d2a8f82b-2e15b3dd.mp3],,
